X,Y,fid,VALUE,area,perimeter,subfid,subfull_id,subosm_id,subosm_type,subpower,subname,subentrance,subdoor,subaccess,subtourism,subbarrier,subaccess:delivery,n,distance,feature_x,feature_y,nearest_x,nearest_y,tx_distance,SITE_SCORE,MCDA_SCORE,auxiliary_storage_labeling_show
"-74.3927674607179","39.9207171676247","589","0","60000.0000001788","1400","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","19575.2864999875","552093.3438","4418984","567769.467533494","4407260.0507401","7.00916780361111","62.1244927355868","31.0622463677934",
"-74.3881111443345","39.9179897426607","590","0","60000.0000001788","1400","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","19075.2869706816","552493.3438","4418684","567769.467533494","4407260.0507401","7.00916780361111","63.0919235726496","31.5459617863248",
"-74.8753599443428","39.940625898686","591","1","3350000.00000006","11800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","215.223291921904","511093.3438","4418584","511135.550330226","4418372.955753","7.00916780361111","99.583572309061","49.7917861545305",
"-74.383455198303","39.9152621327079","592","0","60000.0000001788","1400","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","18575.2874667155","552893.3438","4418384","567769.467533494","4407260.0507401","7.00916780361111","64.0593543606835","32.0296771803417",
"-74.7654904683717","39.9121595682395","593","0","170000","3600","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","8062.97284062933","519193.3438","4418084","511135.550330226","4418372.955753","7.00916780361111","84.3992481847856","42.1996240923928",
"-74.7144122512284","39.9105729807207","594","0","710000.000000954","11600","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","10365.0939281941","521493.3438","4417984","511135.550330226","4418372.955753","7.00916780361111","79.9449581300435","39.9724790650218",
"-74.6029662992846","39.8936971531764","595","1","50000","1200","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","22673.6270734123","533693.3438","4416084","511135.550330226","4418372.955753","7.00916780361111","56.1296266631821","28.064813331591",
"-74.5731398589591","39.8935911766158","596","1","60000","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","25162.1209760434","536193.3438","4416084","511135.550330226","4418372.955753","7.00916780361111","51.3147306519991","25.6573653259995",
"-74.5895635773996","39.885541576287","597","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","23970.8612558463","534893.3438","4415184","511135.550330226","4418372.955753","7.00916780361111","53.6196555983675","26.8098277991838",
"-74.5954218214443","39.8837601860572","598","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","23503.4035445604","534393.3438","4414984","511135.550330226","4418372.955753","7.00916780361111","54.5241224596634","27.2620612298317",
"-74.5919293790369","39.8810449750795","599","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","23844.8742439989","534693.3438","4414684","511135.550330226","4418372.955753","7.00916780361111","53.8634232685087","26.9317116342543",
"-74.597604581334","39.877160515613","600","1","90000","1800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","23336.8299325635","534093.3438","4414184","511135.550330226","4418372.955753","7.00916780361111","54.8464196608438","27.4232098304219",
"-74.5913714340399","39.8765380545409","601","1","30000","800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","24025.7891058561","534793.3438","4414184","511135.550330226","4418372.955753","7.00916780361111","53.5133777064925","26.7566888532463",
"-74.8340204948398","39.8771391768706","602","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","5046.59304480026","514093.3438","4414284","511135.550330226","4418372.955753","7.00916780361111","90.2355313405507","45.1177656702753",
"-74.5995780465593","39.8729627197179","603","1","30000","800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","23411.9370386944","534093.3438","4413784","511135.550330226","4418372.955753","7.00916780361111","54.7010976629322","27.3505488314661",
"-74.8305211634255","39.8735301472104","604","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","5546.5252225236","514393.3438","4413884","511135.550330226","4418372.955753","7.00916780361111","89.2682308196062","44.6341154098031",
"-74.5972605284309","39.8693507236099","605","1","30000","800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","23689.0919601005","534293.3438","4413384","511135.550330226","4418372.955753","7.00916780361111","54.1648407228822","27.0824203614411",
"-74.8276057106569","39.8703723756138","606","1","60000","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","5906.81241312096","514593.3438","4413584","511135.550330226","4418372.955753","7.00916780361111","88.5711242865931","44.2855621432965",
"-74.6060402509725","39.8675789017531","607","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","22952.0410997293","533493.3438","4413184","511135.550330226","4418372.955753","7.00916780361111","55.5909335270029","27.7954667635015",
"-74.8248846329669","39.867515154155","608","1","30000","800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","6406.73657707759","514893.3438","4413184","511135.550330226","4418372.955753","7.00916780361111","87.6038392711933","43.8019196355967",
"-74.7925351703893","39.8676120201737","609","1","39999.9999999404","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","8284.22345816699","517593.3438","4413184","511135.550330226","4418372.955753","7.00916780361111","83.9711584415366","41.9855792207683",
"-74.6019531854182","39.8666639498814","610","1","30000","800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","23364.2936244621","533893.3438","4413084","511135.550330226","4418372.955753","7.00916780361111","54.7932811659352","27.3966405829676",
"-74.608973556325","39.8657868450456","611","1","30000","800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","22803.6982868339","533293.3438","4412984","511135.550330226","4418372.955753","7.00916780361111","55.8779566205063","27.9389783102532",
"-74.7370496833093","39.8535341359195","612","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","13060.8680925243","522293.3438","4411584","511135.550330226","4418372.955753","7.00916780361111","74.7290031071441","37.3645015535721",
"-74.7341324057505","39.8521759881316","613","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","13421.1226696347","522593.3438","4411384","511135.550330226","4418372.955753","7.00916780361111","74.0319596767763","37.0159798383881",
"-74.7312152436269","39.8508177669535","614","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","13643.9525890371","522793.3438","4411284","511135.550330226","4418372.955753","7.00916780361111","73.6008142000008","36.8004071000004",
"-74.7282981969376","39.8494594723957","615","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","14004.2029632164","523093.3438","4411084","511135.550330226","4418372.955753","7.00916780361111","72.9037789017312","36.4518894508656",
"-74.7358979743831","39.8490265364626","616","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","13411.4424942761","522393.3438","4411084","511135.550330226","4418372.955753","7.00916780361111","74.0506894947086","37.0253447473543",
"-74.7253812656814","39.8481011044688","617","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","14227.0379620449","523293.3438","4410984","511135.550330226","4418372.955753","7.00916780361111","72.4726235969594","36.2363117984797",
"-74.7224644498573","39.8467426631833","618","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","14587.2844476459","523593.3438","4410784","511135.550330226","4418372.955753","7.00916780361111","71.7755958225578","35.8877979112789",
"-74.7195477494643","39.8453841485498","619","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","14810.1241080229","523793.3438","4410684","511135.550330226","4418372.955753","7.00916780361111","71.3444314983262","35.6722157491631",
"-74.7294812941195","39.8458582518497","620","1","160000.000000179","3000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","13771.9660237868","522693.3438","4410884","511135.550330226","4418372.955753","7.00916780361111","73.3531256781594","36.6765628390797",
"-74.7166311645012","39.8440255605789","621","1","40000","1000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","15170.3669856106","524093.3438","4410484","511135.550330226","4418372.955753","7.00916780361111","70.6474107049377","35.3237053524688",
"-74.6172882441128","39.8423887136569","622","1","30000","800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","22896.7315268984","532593.3438","4410384","511135.550330226","4418372.955753","7.00916780361111","55.6979500004296","27.8489750002148",
"-74.7230652058888","39.8426896121346","623","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","14715.2462930451","523493.3438","4410384","511135.550330226","4418372.955753","7.00916780361111","71.5280071190675","35.7640035595338",
"-74.713714694967","39.8426668992812","624","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","15393.2109391321","524293.3438","4410384","511135.550330226","4418372.955753","7.00916780361111","70.2162380740576","35.1081190370288",
"-74.7195661046175","39.8408792054835","625","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","15075.7663768062","523793.3438","4410184","511135.550330226","4418372.955753","7.00916780361111","70.8304499695734","35.4152249847867",
"-74.7149003012262","39.8386153305169","626","1","100000.000000179","2000","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","15436.2880975675","524093.3438","4409984","511135.550330226","4418372.955753","7.00916780361111","70.1328896527074","35.0664448263537",
"-74.7102348054191","39.8363512678746","627","1","59999.9999999404","1400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","16019.0560630981","524593.3438","4409684","511135.550330226","4418372.955753","7.00916780361111","69.0053131898069","34.5026565949034",
"-75.2602090538008","39.8346941266104","628","0","119999.99999994","2600","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","2421.53179262711","477793.3438","4409084","478622.439889499","4406808.82618311","7.00916780361111","95.3146665310511","47.6573332655255",
"-74.6831621159531","39.8357857799074","629","1","509999.999999464","8400","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","17013.5479623048","525993.3438","4410084","511135.550330226","4418372.955753","7.00916780361111","67.0811071173783","33.5405535586891",
"-75.2805450359519","39.8300665650095","630","0","59999.9999999404","1400","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","3194.81676819563","476193.3438","4408884","478622.439889499","4406808.82618311","7.00916780361111","93.8184656601404","46.9092328300702",
"-74.6972182387328","39.8941207132831","631","1","182020000.000026","402800","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","88.9557529995218","511135.550330226","4418284","511135.550330226","4418372.955753","7.00916780361111","99.8278827607991","49.9139413803995",
"-74.2948748097163","39.824658934856","632","0","30000","800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","7378.3486211976","560493.3438","4408484","567769.467533494","4407260.0507401","7.00916780361111","85.7239025951563","42.8619512975782",
"-74.2896260854016","39.8237259255332","633","0","60000","1400","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","6770.07311952799","561093.3438","4408384","567769.467533494","4407260.0507401","7.00916780361111","86.9008326585946","43.4504163292973",
"-74.1511707429159","39.8227955092301","634","0","30000","800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","4855.74596947764","572493.3438","4408384","567769.467533494","4407260.0507401","7.00916780361111","90.6047943798313","45.3023971899156",
"-74.2989827115543","39.8228818518009","635","0","40000","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","7645.006403664","560193.3438","4408284","567769.467533494","4407260.0507401","7.00916780361111","85.2079561860489","42.6039780930244",
"-74.2826248861655","39.822781855908","636","0","60000","1400","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","6161.79776620284","561693.3438","4408284","567769.467533494","4407260.0507401","7.00916780361111","88.0777624350065","44.0388812175033",
"-74.1552710811497","39.8219244549586","637","0","40000","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","4443.4646453992","572093.3438","4408284","567769.467533494","4407260.0507401","7.00916780361111","91.4025024637014","45.7012512318507",
"-74.2925656620848","39.8219419100471","638","0","70000","1600","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","6937.92186704287","560893.3438","4408184","567769.467533494","4407260.0507401","7.00916780361111","86.5760682442486","43.2880341221243",
"-74.2756238847043","39.8218373656037","639","0","60000","1400","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","5553.5226099665","562293.3438","4408184","567769.467533494","4407260.0507401","7.00916780361111","89.2546918300785","44.6273459150393",
"-74.1599554894702","39.8210574859388","640","0","40000","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","4031.18930214484","571693.3438","4408184","567769.467533494","4407260.0507401","7.00916780361111","92.2001989754934","46.1000994877467",
"-74.1646397831389","39.8201903264","641","0","40000","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","3618.92198375999","571293.3438","4408084","567769.467533494","4407260.0507401","7.00916780361111","92.9978799602584","46.4989399801292",
"-75.3377668409505","39.8218048659761","642","0","40000","1000","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","7422.71399078717","471293.3438","4407984","478622.439889499","4406808.82618311","7.00916780361111","85.6380616610694","42.8190308305347",
"-74.3011834761459","39.8206017010712","643","0","110000","2000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","7620.79675677696","560193.3438","4408084","567769.467533494","4407260.0507401","7.00916780361111","85.2547985480516","42.6273992740258",
"-74.1693239621191","39.8193229763593","644","0","40000","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","3206.66578541569","570893.3438","4407984","567769.467533494","4407260.0507401","7.00916780361111","93.7955394292628","46.8977697146314",
"-74.1740080263738","39.8184554358338","645","0","40000","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","2794.4256286704","570493.3438","4407884","567769.467533494","4407260.0507401","7.00916780361111","94.5931678599628","47.2965839299814",
"-74.7904732560416","39.8507271918121","646","0","25499999.9999866","68600","16",n8002854650,"8002854650",node,,,,,,,gate,,"1","3933.61190299558","513293.3438","4415084","511135.550330226","4418372.955753","7.00916780361111","92.3889979231013","46.1944989615507",
"-74.1792761206865","39.817591838668","647","0","50000","1200","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","2284.76442454863","569993.3438","4407784","567769.467533494","4407260.0507401","7.00916780361111","95.5792927189331","47.7896463594666",
"-74.8487956215099","39.8055299285055","648","0","60000","1399.99999999988","42",n13436367981,"13436367981",node,,,,,,,gate,,"1","9919.98616797522","512793.3438","4406384","506129.566496768","4413732.48267507","7.00916780361111","80.806180886892","40.403090443446",
"-75.2517810254455","39.7936418590829","649","0","100000","2200","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","1430.66259208379","478493.3438","4405384","478622.439889499","4406808.82618311","7.00916780361111","97.2318631760803","48.6159315880401",
"-75.2529176863495","39.7850797827921","650","0","90000","2000","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","2435.62456805219","478393.3438","4404384","478622.439889499","4406808.82618311","7.00916780361111","95.2873989343296","47.6436994671648",
"-74.94460731221","39.7812878605276","651","0","80000","1800","43",n13436367994,"13436367994",node,,,,,,,gate,,"1","9907.64063954725","504793.3438","4403884","506062.461690205","4413710.02070134","7.00916780361111","80.830067799181","40.4150338995905",
"-74.3000836639527","39.7719823796288","652","0","39999.9999999404","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","8936.6165827927","560093.3438","4402684","567769.467533494","4407260.0507401","7.00916780361111","82.7088667999287","41.3544333999644",
"-75.2540540707863","39.7765176836287","653","0","100000","2200","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","3341.07368730319","478293.3438","4403484","478622.439889499","4406808.82618311","7.00916780361111","93.5354784863827","46.7677392431913",
"-74.9457807856286","39.7740803344504","654","0","80000","1800","43",n13436367994,"13436367994",node,,,,,,,gate,,"1","10713.8601700131","504693.3438","4403084","506062.461690205","4413710.02070134","7.00916780361111","79.2701430602561","39.6350715301281",
"-75.255188516477","39.7675050582904","655","0","100000","2200","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","4346.06085646545","478193.3438","4402484","478622.439889499","4406808.82618311","7.00916780361111","91.5909654992409","45.7954827496204",
"-74.9469540133467","39.7668727873186","656","0","80000","1800","43",n13436367994,"13436367994",node,,,,,,,gate,,"1","11520.0805744916","504593.3438","4402284","506062.461690205","4413710.02070134","7.00916780361111","77.7102166302362","38.8551083151181",
"-74.9481269954958","39.7596652191418","657","0","80000","1800","43",n13436367994,"13436367994",node,,,,,,,gate,,"1","12326.3016814844","504493.3438","4401484","506062.461690205","4413710.02070134","7.00916780361111","76.150288840947","38.0751444204735",
"-75.2563226722884","39.7584924088139","658","0","100000","2200","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","5351.04817322856","478093.3438","4401484","478622.439889499","4406808.82618311","7.00916780361111","89.6464522265116","44.8232261132558",
"-74.9492984034777","39.7542596565017","659","0","40000","1000","43",n13436367994,"13436367994",node,,,,,,,gate,,"1","13132.5233616069","504393.3438","4400684","506062.461690205","4413710.02070134","7.00916780361111","74.59035994273","37.295179971365",
"-75.2574582146601","39.7499302401294","660","0","90000","2000","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","6356.0355675786","477993.3438","4400484","478622.439889499","4406808.82618311","7.00916780361111","87.7019388036621","43.8509694018311",
"-74.356445848898","39.7380704042642","661","0","39999.9999999404","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","15027.0386109213","555293.3438","4398884","567769.467533494","4407260.0507401","7.00916780361111","70.9247315450054","35.4623657725027",
"-75.2585934882984","39.7413680822087","662","0","100000","2200","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","7261.52149923241","477893.3438","4399584","478622.439889499","4406808.82618311","7.00916780361111","85.9499471287408","42.9749735643704",
"-74.3599635109731","39.7362878286072","663","0","39999.9999999404","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","15387.5918827559","554993.3438","4398684","567769.467533494","4407260.0507401","7.00916780361111","70.2271101811195","35.1135550905597",
"-74.3634809922214","39.7345051444113","664","0","39999.9999999404","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","15748.1452395636","554693.3438","4398484","567769.467533494","4407260.0507401","7.00916780361111","69.5294886528221","34.7647443264111",
"-74.366998292648","39.7327223516966","665","0","39999.9999999404","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","16108.6986756387","554393.3438","4398284","567769.467533494","4407260.0507401","7.00916780361111","68.8318669711532","34.4159334855766",
"-74.3705154122584","39.7309394504831","666","0","39999.9999999404","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","16469.2521857752","554093.3438","4398084","567769.467533494","4407260.0507401","7.00916780361111","68.1342451461858","34.0671225730929",
"-75.2597267967533","39.7323553972348","667","0","100000","2200","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","8266.50869883569","477793.3438","4398584","478622.439889499","4406808.82618311","7.00916780361111","84.0054340826998","42.0027170413499",
"-75.2608682985955","39.7255952115317","668","0","50000","1200","7",n4230558548,"4230558548",node,,,,,,,gate,,"1","9271.49597702752","477693.3438","4397584","478622.439889499","4406808.82618311","7.00916780361111","82.0609208846007","41.0304604423003",
"-74.3913059154392","39.7110778345862","669","0","30000","800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","19207.4187817016","552293.3438","4395884","567769.467533494","4407260.0507401","7.00916780361111","62.8362665549017","31.4181332774509",
"-74.3942964508417","39.7026089046243","670","0","120000","2200","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","19770.4790580936","552193.3438","4395084","567769.467533494","4407260.0507401","7.00916780361111","61.7468217802978","30.8734108901489",
"-74.400159036892","39.699110351527","671","0","59999.9999999404","1400","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","20551.1372290393","551593.3438","4394584","567769.467533494","4407260.0507401","7.00916780361111","60.2363547828059","30.118177391403",
"-74.3941289564672","39.6995295564548","672","0","80000","1800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","19956.6398131192","552193.3438","4394784","567769.467533494","4407260.0507401","7.00916780361111","61.3866261310884","30.6933130655442",
"-74.3988178271703","39.696850872286","673","0","40000","1000","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","20596.9521278306","551693.3438","4394384","567769.467533494","4407260.0507401","7.00916780361111","60.1477092075808","30.0738546037904",
"-75.142955650175","39.6960668386615","674","1","50000","1200","40",n12823932840,"12823932840",node,,,,,,,gate,,"1","1190.22831634673","487993.3438","4394084","489167.765473317","4394277.33178289","7.00916780361111","97.697070679291","48.8485353396455",
"-74.8315572545595","39.6888247427986","675","0","30000","800","42",n13436367981,"13436367981",node,,,,,,,gate,,"1","21962.4853442156","514393.3438","4393384","506129.566496768","4413732.48267507","7.00916780361111","57.5055888351909","28.7527944175954",
"-75.4950386342052","39.6743751077651","676","1","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","285.896364455461","457393.3438","4391779.4037893","457107.447435545","4391779.4037893","7.00916780361111","99.4468295608951","49.7234147804476",
"-75.1297290036101","39.677440539001","677","1","289999.99999994","4600","40",n12823932840,"12823932840",node,,,,,,,gate,,"1","1206.01146934083","488993.3438","4393084","489167.765473317","4394277.33178289","7.00916780361111","97.6665324327175","48.8332662163587",
"-75.4888276799929","39.6675794152616","678","1","70000.0000001192","1600","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","985.970977250288","457893.3438","4391184","457107.447435545","4391779.4037893","7.00916780361111","98.0922807484137","49.0461403742068",
"-74.238775070332","39.6666290784167","679","0","80000.0000000596","1800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","16067.9860544406","565293.3438","4391384","567769.467533494","4407260.0507401","7.00916780361111","68.9106403357191","34.4553201678595",
"-74.7952737344742","39.66714176423","680","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","24794.3369361672","517393.3438","4390784","498002.577545212","4375332.22572789","7.00916780361111","52.0263425650138","26.0131712825069",
"-75.3002792142726","39.6651314158821","681","1","30000","800","40",n12823932840,"12823932840",node,,,,,,,gate,,"1","15205.116542892","474393.3438","4390684","489167.765473317","4394277.33178289","7.00916780361111","70.5801750550663","35.2900875275332",
"-75.4098599383649","39.6638949801094","682","0","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","7679.50609555959","464693.3438","4390584","457107.447435545","4391779.4037893","7.00916780361111","85.1412039915912","42.5706019957956",
"-75.4028600004636","39.663018472439","683","0","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","8287.76026842862","465293.3438","4390484","457107.447435545","4391779.4037893","7.00916780361111","83.9643151964706","41.9821575982353",
"-74.8011133520725","39.6635477955567","684","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","24154.0257189502","516893.3438","4390384","498002.577545212","4375332.22572789","7.00916780361111","53.2652573650197","26.6326286825098",
"-75.395860236206","39.6621415419236","685","0","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","8896.01746076024","465893.3438","4390384","457107.447435545","4391779.4037893","7.00916780361111","82.7874205591021","41.393710279551",
"-75.3888606457282","39.661264188602","686","0","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","9504.27709283342","466493.3438","4390284","457107.447435545","4391779.4037893","7.00916780361111","81.6105212011667","40.8052606005833",
"-75.3812783648723","39.6603883295326","687","0","40000","1000","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","10112.5387244037","467093.3438","4390184","457107.447435545","4391779.4037893","7.00916780361111","80.4336179744772","40.2168089872386",
"-74.2849066376783","39.6588130882013","688","0","30000","800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","18133.9806053486","561393.3438","4390284","567769.467533494","4407260.0507401","7.00916780361111","64.9132228970927","32.4566114485464",
"-74.785577716543","39.6608170466537","689","0","60000","1400","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","25005.6370870827","518193.3438","4390084","498002.577545212","4375332.22572789","7.00916780361111","51.6175056163961","25.8087528081981",
"-75.3742791292772","39.6595100955587","690","0","40000","1000","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","10720.8020151373","467693.3438","4390084","457107.447435545","4391779.4037893","7.00916780361111","79.2567115375334","39.6283557687667",
"-75.3672800678818","39.6586314388972","691","0","40000","1000","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","11329.0666977902","468293.3438","4389984","457107.447435545","4391779.4037893","7.00916780361111","78.0798024074156","39.0399012037078",
"-75.3602811808223","39.6577523595871","692","0","40000","1000","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","11937.3325595874","468893.3438","4389884","457107.447435545","4391779.4037893","7.00916780361111","76.9028909958146","38.4514454979073",
"-75.4712106046315","39.6567541966844","693","0","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","3047.1391478604","459493.3438","4389884","457107.447435545","4391779.4037893","7.00916780361111","94.1042016968417","47.0521008484208",
"-75.3526996316205","39.6568746311494","694","0","50000","1200","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","12545.5994290186","469493.3438","4389784","457107.447435545","4391779.4037893","7.00916780361111","75.7259776345793","37.8629888172896",
"-75.3457011006042","39.6559946715108","695","0","50000","1200","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","13153.8671662975","470093.3438","4389684","457107.447435545","4391779.4037893","7.00916780361111","74.5490625941773","37.2745312970886",
"-74.2872841945128","39.6543225987966","696","0","30000","800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","18672.3794099374","561193.3438","4389784","567769.467533494","4407260.0507401","7.00916780361111","63.8714947040282","31.9357473520141",
"-75.3387027443435","39.6551142893425","697","0","50000","1200","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","13762.135656351","470693.3438","4389584","457107.447435545","4391779.4037893","7.00916780361111","73.3721460972591","36.6860730486296",
"-75.3317045629742","39.6542334846835","698","0","50000","1200","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","14370.404803589","471293.3438","4389484","457107.447435545","4391779.4037893","7.00916780361111","72.1952283287786","36.0976141643893",
"-74.7873442716211","39.6549635918978","699","0","40000","1000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","24517.1623337402","518093.3438","4389384","498002.577545212","4375332.22572789","7.00916780361111","52.5626375851527","26.2813187925763",
"-75.3258721739583","39.6533489888407","700","0","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","14978.6745279488","471893.3438","4389384","457107.447435545","4391779.4037893","7.00916780361111","71.0183094436463","35.5091547218232",
"-74.7746102078768","39.6577177462556","701","0","240000.000000238","5000","34",n11628656284,"11628656284",node,substation,Shieldolly Tap?,,,,,,,"1","24872.3070964343","518593.3438","4389284","498002.577545212","4375332.22572789","7.00916780361111","51.8754809481683","25.9377404740841",
"-75.4643828115805","39.6525769381941","702","0","60000.0000001192","1400","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","3687.44849215833","459993.3438","4389484","457107.447435545","4391779.4037893","7.00916780361111","92.8652905206786","46.4326452603393",
"-74.2884774738381","39.651626851197","703","0","30000","800","26",n10905299686,"10905299686",node,,,,,,,gate,,"1","18988.3808688211","561093.3438","4389484","567769.467533494","4407260.0507401","7.00916780361111","63.260075016683","31.6300375083415",
"-75.3876445709375","39.6522579978247","704","1","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","9808.63241786814","466593.3438","4389284","457107.447435545","4391779.4037893","7.00916780361111","81.0216351930706","40.5108175965353",
"-75.3829772335606","39.6513724713848","705","1","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","10220.9132546108","466993.3438","4389184","457107.447435545","4391779.4037893","7.00916780361111","80.2239280521286","40.1119640260643",
"-75.3783100140134","39.6504867567339","706","1","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","10633.1963965547","467393.3438","4389084","457107.447435545","4391779.4037893","7.00916780361111","79.4262164509369","39.7131082254685",
"-75.3736429123319","39.6496008538896","707","1","30000","800","38",n12408566504,"12408566504",node,,,,,,,gate,,"1","11045.4815855683","467793.3438","4388984","457107.447435545","4391779.4037893","7.00916780361111","78.6285008889448","39.3142504444724",
